Time, X, Y, Z, Pitch, Yaw, Roll
06:18:02.6813 PM,-0.2022721,1.171661,0.4746644,337.8621,350.539,16.48096
06:18:02.6915 PM,-0.2022318,1.171791,0.4750025,337.7746,350.0982,17.03399
06:18:02.7066 PM,-0.2022166,1.171394,0.4754674,337.7816,350.068,17.07399
06:18:02.7168 PM,-0.2023027,1.171391,0.4755684,337.8026,349.9724,17.22231
06:18:02.7275 PM,-0.202409,1.171209,0.4757943,337.8184,349.8691,17.40326
06:18:02.7392 PM,-0.2030291,1.170643,0.4766778,337.8278,349.7123,17.7566
06:18:02.7505 PM,-0.2033009,1.170867,0.4767839,337.8517,349.6383,18.01711
06:18:02.7613 PM,-0.2033972,1.170783,0.4771367,337.8558,349.6171,18.15498
06:18:02.7719 PM,-0.2038053,1.170869,0.4773746,337.8839,349.6437,18.16722
06:18:02.7837 PM,-0.204031,1.170914,0.4776143,337.8877,349.6763,18.10699
06:18:02.7943 PM,-0.2044294,1.171065,0.4778112,337.8829,349.6957,18.03997
06:18:02.8056 PM,-0.2050849,1.171145,0.4780111,337.8807,349.7022,17.99816
06:18:02.8176 PM,-0.2054607,1.171354,0.4780815,337.8893,349.6953,18.02306
06:18:02.8279 PM,-0.2059639,1.171427,0.4783703,337.8869,349.6563,18.05558
06:18:02.8397 PM,-0.2067242,1.171997,0.4783594,337.8878,349.6253,18.05228
06:18:02.8503 PM,-0.2074375,1.172213,0.4784736,337.8723,349.5665,18.0197
06:18:02.8614 PM,-0.208336,1.172448,0.4784999,337.7566,349.3841,17.94016
06:18:02.8792 PM,-0.2091155,1.172605,0.4785538,337.6942,349.2875,17.95521
06:18:02.8869 PM,-0.2101233,1.172969,0.4785153,337.623,349.1707,18.01756
06:18:02.8944 PM,-0.2109867,1.173433,0.4783499,337.4839,348.9578,18.13867
06:18:02.9057 PM,-0.2118918,1.173823,0.478256,337.3999,348.8345,18.19041
06:18:02.9164 PM,-0.2128101,1.174333,0.4779002,337.2605,348.6773,18.27455
06:18:02.9276 PM,-0.2138445,1.174949,0.477448,337.0538,348.4661,18.33467
06:18:02.9393 PM,-0.2148194,1.175225,0.4770133,336.934,348.3338,18.43012
06:18:02.9505 PM,-0.2160401,1.175837,0.4763565,336.7613,348.1308,18.55211
06:18:02.9616 PM,-0.2170793,1.176542,0.4757199,336.5562,347.9144,18.69083
06:18:02.9723 PM,-0.2180226,1.176929,0.4750335,336.3438,347.7083,18.8187
06:18:02.9834 PM,-0.2190149,1.177551,0.4740852,336.0232,347.4756,18.90401
06:18:02.9946 PM,-0.2199199,1.177786,0.4733171,335.7862,347.2698,19.00753
06:18:03.0068 PM,-0.2208408,1.177909,0.4723823,335.5836,347.045,19.17744
06:18:03.0165 PM,-0.221743,1.177623,0.4713311,335.4654,346.7821,19.47657
06:18:03.0276 PM,-0.2227017,1.177682,0.4700342,335.3164,346.5126,19.76873
06:18:03.0394 PM,-0.2237031,1.177743,0.4685203,335.1423,346.207,20.12379
06:18:03.0504 PM,-0.2246109,1.177789,0.4667545,334.929,345.8727,20.4774
06:18:03.0615 PM,-0.2253582,1.177647,0.4647006,334.6594,345.5112,20.7635
06:18:03.0733 PM,-0.2254515,1.177467,0.462323,334.3202,345.1816,20.77711
06:18:03.0835 PM,-0.2255585,1.177037,0.4598421,333.9246,344.9719,20.51108
06:18:03.0941 PM,-0.2261139,1.176244,0.4573867,333.436,344.8605,20.12672
06:18:03.1055 PM,-0.2265199,1.174519,0.4542942,332.8935,344.9534,19.52207
06:18:03.1168 PM,-0.2270132,1.17247,0.451035,332.5382,344.9673,19.05265
06:18:03.1274 PM,-0.2278284,1.169629,0.4479618,332.3682,344.9443,18.56724
06:18:03.1393 PM,-0.2291173,1.16657,0.4444162,332.306,344.759,18.12682
06:18:03.1505 PM,-0.2308398,1.161816,0.4407728,332.5397,344.244,17.75719
06:18:03.1617 PM,-0.2322449,1.157173,0.436805,332.6648,343.7184,17.67788
06:18:03.1724 PM,-0.2326044,1.152366,0.4315256,332.791,343.2691,17.79542
06:18:03.1836 PM,-0.2349673,1.1465,0.426839,332.6855,342.8755,18.36564
06:18:03.1943 PM,-0.2374633,1.140301,0.4223017,332.7462,341.9945,19.44692
