Time, X, Y, Z, Pitch, Yaw, Roll
12:43:24.7615 PM,0.2478886,0.8681496,0.3354704,319.4027,19.19283,295.2319
12:43:24.7709 PM,0.247889,0.8681424,0.3354376,319.4264,19.16357,295.2445
12:43:24.7837 PM,0.2480042,0.8681009,0.3353476,319.4773,19.12302,295.2498
12:43:24.7948 PM,0.2481622,0.8680952,0.3351796,319.5034,19.12889,295.2255
12:43:24.8043 PM,0.2481794,0.8681129,0.3351376,319.5147,19.13819,295.2052
12:43:24.8154 PM,0.2482002,0.8681192,0.3350915,319.5208,19.14149,295.1956
12:43:24.8264 PM,0.2483768,0.8680657,0.3349859,319.5433,19.149,295.1681
12:43:24.8384 PM,0.2484222,0.8680708,0.3349063,319.5705,19.1465,295.1531
12:43:24.8488 PM,0.2484377,0.8680837,0.3348445,319.579,19.14166,295.1435
12:43:24.8595 PM,0.2485733,0.8680175,0.3347971,319.5782,19.1382,295.1381
12:43:24.8709 PM,0.24856,0.8680704,0.3347048,319.559,19.11262,295.1276
12:43:24.8820 PM,0.2485514,0.8681096,0.3346407,319.5397,19.08238,295.1227
12:43:24.8929 PM,0.2486792,0.8681595,0.3346622,319.5236,19.04187,295.1228
12:43:24.9045 PM,0.2486601,0.8681829,0.3346201,319.515,18.99347,295.1281
12:43:24.9200 PM,0.2486463,0.8682005,0.3345731,319.5111,18.94135,295.1361
12:43:24.9280 PM,0.2487398,0.8681424,0.3345031,319.507,18.89076,295.1382
12:43:24.9375 PM,0.2486813,0.8681698,0.3344422,319.4949,18.78094,295.1359
12:43:24.9486 PM,0.2486414,0.8681765,0.3344344,319.4897,18.7402,295.1368
12:43:24.9596 PM,0.2486647,0.8681412,0.3344754,319.4816,18.63133,295.1537
12:43:24.9710 PM,0.2486204,0.8681501,0.3344935,319.48,18.55353,295.1721
12:43:24.9835 PM,0.2485716,0.8681631,0.3345074,319.4846,18.42939,295.2018
12:43:24.9927 PM,0.2485187,0.8681708,0.3345284,319.4869,18.34702,295.2221
12:43:25.0045 PM,0.24866,0.868121,0.3345042,319.4865,18.30769,295.2269
12:43:25.0154 PM,0.248647,0.8681319,0.3345134,319.4887,18.28218,295.235
12:43:25.0265 PM,0.248666,0.8681447,0.3344843,319.4901,18.25837,295.24
12:43:25.0375 PM,0.2486911,0.868099,0.3344696,319.4966,18.19716,295.2571
