Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
08:50:17,001,-0.01317617,-0.04320731,0.1507785,356.9701,89.99372,180.1187
08:50:17,002,-0.01317804,-0.04410322,0.1304648,356.9701,89.99372,180.1187
08:50:17,003,-0.01317989,-0.04499913,0.1098182,356.9701,89.99372,180.1187
08:50:17,004,-0.01318178,-0.04590973,0.08983765,356.9701,89.99372,180.1187
08:50:17,005,-0.0131836,-0.04679095,0.06919105,356.9701,89.99372,180.1187
08:50:17,006,-0.01318548,-0.04770155,0.04921047,356.9701,89.99372,180.1187
08:50:17,007,-0.01318732,-0.04859841,0.0285639,356.9701,89.99372,180.1187
08:50:17,008,-0.01318918,-0.04949433,0.008583319,356.9701,89.99372,180.1187
08:50:17,009,-0.01319104,-0.05039024,-0.01206328,356.9701,89.99372,180.1187
08:50:17,010,-0.0131929,-0.0512852,-0.03172433,356.9701,89.99372,180.1187
08:50:17,011,0.02617065,-0.5077149,0.2191131,282.8834,104.0353,67.71
08:50:17,012,0.02205044,-0.4324859,0.2193195,283.9874,80.06483,90.45161
08:50:17,013,0.01792949,-0.3560237,0.2195287,284.1542,89.52516,81.2739
08:50:17,014,0.01374123,-0.2820278,0.2197395,284.1542,89.52516,81.2739
08:50:17,015,0.009688079,-0.2055656,0.2199435,284.1542,89.52516,81.2739
08:50:17,016,0.005499821,-0.13157,0.2201543,284.1542,89.52516,81.2739
08:50:17,017,0.001379114,-0.05510776,0.2203617,284.1542,89.52516,81.2739
08:50:17,018,-0.002814268,0.01888789,0.2205691,284.1542,89.52516,81.2739
08:50:17,019,-0.006862299,0.09535008,0.2207764,284.1542,89.52516,81.2739
08:50:17,020,-0.010983,0.168131,0.2209838,284.1542,89.52516,81.2739
08:50:17,021,-0.10064,0.2003968,0.02513327,358.7817,91.51131,180.1297
08:50:17,022,-0.1006332,0.2003978,0.004799984,0.3700316,89.98705,180.2447
08:50:17,023,-0.1006264,0.2003978,-0.01586667,1.009755,89.98704,180.2446
08:50:17,024,-0.1006195,0.2003977,-0.03586669,0.2803295,89.98704,180.2447
08:50:17,025,-0.1006127,0.2003977,-0.05653336,359.7489,89.98704,180.2448
08:50:17,026,-0.1006058,0.2003977,-0.07653338,0.4842581,89.98704,180.2447
08:50:17,027,-0.100599,0.2003986,-0.09720003,358.9146,89.98704,180.245
08:50:17,028,-0.1005922,0.2003976,-0.1172,359.2792,89.98704,180.2449
08:50:17,029,-0.1005853,0.2003967,-0.1378667,358.9464,89.98704,180.245
08:50:17,030,-0.1005785,0.2003976,-0.1576143,359.0297,89.98704,180.245
08:50:17,031,0.001203313,-0.5642061,0.1816266,285.3941,89.23891,81.54948
08:50:17,032,-0.002097758,-0.485634,0.1817842,285.2524,89.31892,81.47231
08:50:17,033,-0.005396962,-0.4057724,0.1819475,284.1717,89.98134,80.83159
08:50:17,034,-0.008751207,-0.3284875,0.1821096,284.1717,89.98134,80.83159
08:50:17,035,-0.01199725,-0.2486268,0.1822664,284.1717,89.98134,80.83159
08:50:17,036,-0.0153515,-0.1713414,0.1824285,284.1717,89.98134,80.83159
08:50:17,037,-0.01865164,-0.09148031,0.182588,284.1717,89.98134,80.83159
08:50:17,038,-0.02195178,-0.01419535,0.1827474,284.1717,89.98134,80.83159
08:50:17,039,-0.02525193,0.06566576,0.1829069,284.1717,89.98134,80.83159
08:50:17,040,-0.02855207,0.1416783,0.1830663,284.1717,89.98134,80.83159
