Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
08:51:06,ere,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
08:51:06,001,-3.25963E-09,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,002,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
08:51:06,003,-1.816079E-08,6.286427E-08,1.192093E-07,359.2277,155.8244,270.3467
08:51:06,004,-1.816079E-08,1.224689E-07,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,005,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
08:51:06,006,-1.816079E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,007,1.164153E-08,3.259629E-09,5.960464E-08,359.4931,233.2226,269.3219
08:51:06,008,1.164153E-08,6.286427E-08,1.192093E-07,359.2277,155.8244,270.3467
08:51:06,009,-3.25963E-09,1.224689E-07,-6.526897E-17,0.3930395,297.6608,269.2502
08:51:06,010,-1.816079E-08,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,011,-3.25963E-09,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,012,-1.816079E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,013,1.164153E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,014,-3.25963E-09,3.25963E-09,-5.960464E-08,359.2277,155.8244,270.3467
08:51:06,015,-3.25963E-09,-2.654269E-08,3.430416E-16,359.2817,211.9608,269.5519
08:51:06,016,-1.816079E-08,3.25963E-09,8.940697E-08,0.3930395,297.6608,269.2502
08:51:06,017,-3.25963E-09,1.224689E-07,8.940697E-08,0.3930395,297.6608,269.2502
08:51:06,018,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
08:51:06,019,-3.25963E-09,1.224689E-07,5.960464E-08,0.3930395,297.6608,269.2502
08:51:06,020,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
08:51:06,021,-3.25963E-09,-8.614734E-08,3.430416E-16,359.2817,211.9608,269.5519
08:51:06,022,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
08:51:06,023,-3.25963E-09,3.25963E-09,3.430416E-16,359.2817,211.9608,269.5519
08:51:06,024,-3.25963E-09,3.25963E-09,-1.192093E-07,359.2817,211.9608,269.5519
08:51:06,025,1.164153E-08,1.224689E-07,1.192093E-07,359.2277,155.8244,270.3467
08:51:06,026,1.164153E-08,1.224689E-07,4.735795E-16,359.2277,155.8244,270.3467
08:51:06,027,1.164153E-08,1.820736E-07,1.192093E-07,359.2277,155.8244,270.3467
