Time, X, Y, Z, Pitch, Yaw, Roll
02:13:13.1327 PM,-0.9755953,0.8292198,0.3046807,296.8321,180.8854,35.28418
02:13:13.1426 PM,-0.9757068,0.8294657,0.3043712,296.683,180.5656,35.71392
02:13:13.1537 PM,-0.9755148,0.8295556,0.3043881,296.4967,180.3293,36.14669
02:13:13.1634 PM,-0.9752759,0.8296315,0.3042225,296.33,180.1514,36.47688
02:13:13.1742 PM,-0.9750309,0.8297116,0.3039699,296.1104,180.106,36.67824
02:13:13.1868 PM,-0.9752563,0.8299511,0.304073,295.8954,180.0684,36.93072
02:13:13.1978 PM,-0.9752005,0.8299744,0.3038712,295.7233,180.1246,37.03786
02:13:13.2078 PM,-0.9750445,0.830083,0.3038768,295.5573,180.2151,37.06642
02:13:13.2191 PM,-0.9753551,0.8302447,0.3038027,295.3986,180.3284,37.01843
02:13:13.2316 PM,-0.9752991,0.8303113,0.3036504,295.2711,180.4369,36.93472
02:13:13.2417 PM,-0.9752182,0.8303779,0.3035533,295.176,180.6003,36.81623
02:13:13.2524 PM,-0.9755312,0.83052,0.3034301,295.0941,180.6864,36.76736
02:13:13.2643 PM,-0.9753187,0.8306189,0.303207,295.0552,180.594,36.82076
02:13:13.2759 PM,-0.9752366,0.830781,0.3029721,295.0783,180.2612,37.05547
02:13:13.2865 PM,-0.9749996,0.8308532,0.3028222,295.1261,180.0906,37.15325
02:13:13.2967 PM,-0.9748961,0.8309038,0.3028572,295.0509,179.9741,37.26771
02:13:13.3080 PM,-0.9747844,0.8309444,0.3029053,294.962,179.8595,37.36429
02:13:13.3190 PM,-0.9749603,0.8310542,0.3028155,294.9022,179.9432,37.19582
02:13:13.3301 PM,-0.9748578,0.8310913,0.3027726,294.859,180.0697,37.02308
02:13:13.3417 PM,-0.9751278,0.8312014,0.3026953,294.8679,180.1187,36.93063
02:13:13.3527 PM,-0.9750359,0.8312774,0.3026716,294.9525,180.1376,36.916
02:13:13.3633 PM,-0.9749736,0.8313567,0.3027635,294.9255,180.1179,36.89088
02:13:13.3757 PM,-0.9751494,0.8315347,0.3027734,294.9388,180.0007,36.90602
02:13:13.3868 PM,-0.9749952,0.8316022,0.3027189,295.0679,179.6115,37.07869
02:13:13.3973 PM,-0.9748228,0.8317102,0.3026271,295.2484,179.1408,37.35533
02:13:13.4078 PM,-0.9749179,0.831838,0.3025818,295.3468,178.96,37.4606
02:13:13.4189 PM,-0.9749119,0.8319067,0.3025974,295.3808,178.963,37.43777
02:13:13.4306 PM,-0.975005,0.8320455,0.3026597,295.5205,179.343,36.97377
02:13:13.4413 PM,-1.172038,0.9042513,0.01512163,296.4333,181.4019,36.19773
02:13:13.4526 PM,-1.170819,0.9037239,0.01487496,296.7452,181.5302,35.72653
02:13:13.4641 PM,-1.170974,0.9019785,0.0140731,296.9152,181.7041,35.39784
02:13:13.4746 PM,-1.174319,0.9027581,0.01231181,297.1583,182.0626,34.78667
02:13:13.4856 PM,-1.174389,0.9016362,0.01182003,297.2879,182.1595,34.54186
02:13:13.4976 PM,-1.174841,0.9000466,0.01056809,297.4545,182.3134,34.33261
02:13:13.5092 PM,-1.175047,0.8987131,0.008953445,297.5588,182.5577,34.14732
02:13:13.5192 PM,-1.173919,0.8981479,0.008553661,297.6954,182.5844,34.11209
02:13:13.5312 PM,-1.174217,0.8967271,0.007635929,297.8344,182.7215,33.89899
02:13:13.5416 PM,-1.174226,0.8969369,0.006518207,298.3379,182.1988,34.33242
02:13:13.5526 PM,-1.173186,0.8954432,0.005778499,298.6454,181.757,34.61255
02:13:13.5636 PM,-1.172941,0.8940642,0.004517607,298.8771,181.5298,34.75782
02:13:13.5756 PM,-1.172212,0.8933119,0.00342045,299.17,181.0183,35.21556
02:13:13.5865 PM,-1.171377,0.8919485,0.002093576,299.6233,180.387,35.67041
02:13:13.5966 PM,-1.170792,0.8903422,0.0007646903,300.1024,179.8674,35.99123
02:13:13.6082 PM,-1.169928,0.8887078,-0.000430204,300.6648,179.2254,36.33447
02:13:13.6192 PM,-1.168715,0.8867184,-0.001894511,301.3271,178.4591,36.73293
02:13:13.6300 PM,-1.167588,0.8843308,-0.003492303,302.131,177.5493,37.24073
02:13:13.6417 PM,-1.165541,0.8820491,-0.005156495,303.1835,176.3046,38.01854
02:13:13.6526 PM,-1.163051,0.8793057,-0.006784745,304.5648,174.7634,39.01528
02:13:13.6641 PM,-1.16051,0.8765977,-0.008429743,305.9943,173.1976,40.03077
02:13:13.6747 PM,-1.157673,0.8741137,-0.01035143,307.5485,171.5084,41.38208
02:13:13.6866 PM,-1.155073,0.8719789,-0.01243738,309.3586,169.8259,43.10414
02:13:13.6975 PM,-1.152838,0.8710018,-0.01223048,310.8334,167.7225,45.28691
