Time, X, Y, Z, Pitch, Yaw, Roll
07:39:29.6130 PM,-0.04047498,1.230783,0.7085965,349.9481,354.5827,13.34352
07:39:29.6211 PM,-0.04069278,1.2307,0.7086377,349.9498,354.515,13.41321
07:39:29.6292 PM,-0.04094374,1.230615,0.7086905,349.9443,354.4368,13.45174
07:39:29.6376 PM,-0.04115778,1.230501,0.7087628,349.9361,354.3756,13.41271
07:39:29.6495 PM,-0.04135263,1.230392,0.708827,349.9425,354.3213,13.41751
07:39:29.6600 PM,-0.0415211,1.230213,0.7089398,349.9791,354.3062,13.49128
07:39:29.6714 PM,-0.04166362,1.230062,0.7090575,350.0163,354.2869,13.5205
07:39:29.6819 PM,-0.04168716,1.2299,0.7092421,350.0826,354.3162,13.46715
07:39:29.6914 PM,-0.04167402,1.229827,0.7094378,350.1293,354.3457,13.3445
07:39:29.7030 PM,-0.04143301,1.229694,0.7099861,350.1657,354.3745,13.24819
07:39:29.7132 PM,-0.04134357,1.229695,0.7101798,350.182,354.4318,13.20011
07:39:29.7250 PM,-0.0406456,1.229978,0.7086545,350.1724,354.4817,13.21775
07:39:29.7365 PM,-0.04058918,1.230033,0.7087901,350.1717,354.526,13.23642
07:39:29.7470 PM,-0.04057974,1.230094,0.7089341,350.1754,354.5537,13.22506
07:39:29.7583 PM,-0.0399574,1.230137,0.707426,350.1723,354.5499,13.18664
07:39:29.7699 PM,-0.04005665,1.230224,0.7074702,350.1493,354.5414,13.18481
07:39:29.7804 PM,-0.03995931,1.230452,0.7072932,350.1227,354.5629,13.16578
07:39:29.7911 PM,-0.04013523,1.230485,0.7072959,350.0947,354.5693,13.09162
07:39:29.8031 PM,-0.04026356,1.230528,0.7072561,350.0925,354.5621,13.02494
07:39:29.8131 PM,-0.04044297,1.230586,0.7071954,350.1003,354.5392,13.00295
07:39:29.8249 PM,-0.04015917,1.23089,0.705336,350.1011,354.4407,13.0615
07:39:29.8365 PM,-0.04062399,1.231078,0.7054813,350.0645,354.3375,13.06829
07:39:29.8470 PM,-0.04076889,1.2313,0.7052346,350.0034,354.3103,13.01631
07:39:29.8583 PM,-0.04037359,1.231711,0.703396,349.9252,354.3092,12.96145
07:39:29.8689 PM,-0.04036722,1.232078,0.7027549,349.8004,354.3504,12.92095
07:39:29.8804 PM,-0.04034668,1.232353,0.7021543,349.7222,354.3505,12.89939
07:39:29.8919 PM,-0.04048175,1.232595,0.701364,349.6332,354.3161,12.91504
07:39:29.9029 PM,-0.04058722,1.232749,0.7010411,349.5465,354.2502,12.92943
07:39:29.9139 PM,-0.04072848,1.232995,0.6999575,349.4632,354.1767,12.94186
07:39:29.9251 PM,-0.04074252,1.233251,0.6986394,349.3919,354.1531,12.93123
07:39:29.9365 PM,-0.04068771,1.233551,0.697305,349.2997,354.17,12.84979
07:39:29.9471 PM,-0.0404397,1.233908,0.6955382,349.139,354.2908,12.66369
07:39:29.9582 PM,-0.04120126,1.234066,0.6967188,348.9536,354.4199,12.49753
07:39:29.9698 PM,-0.04113457,1.234463,0.694419,348.7342,354.4519,12.58626
07:39:29.9803 PM,-0.04123974,1.234769,0.691743,348.5063,354.4155,12.86265
07:39:29.9912 PM,-0.04138249,1.235152,0.6890295,348.2285,354.3537,13.05277
07:39:30.0031 PM,-0.04157791,1.235506,0.6855878,347.9088,354.2308,13.11387
07:39:30.0142 PM,-0.04182905,1.23592,0.6817222,347.5775,353.9964,12.97748
