Time, X, Y, Z, Pitch, Yaw, Roll
01:02:22.1424 PM,-0.08246741,1.653459,0.2588688,326.0957,296.3358,76.93996
01:02:22.1534 PM,-0.0829706,1.653115,0.2601045,326.2457,296.3144,77.02614
01:02:22.1641 PM,-0.08344373,1.652929,0.2619478,326.3196,296.3863,77.11446
01:02:22.1751 PM,-0.084218,1.652369,0.2634026,326.5477,296.2604,77.42664
01:02:22.1863 PM,-0.08483434,1.651363,0.2649741,326.8724,296.1013,77.74146
01:02:22.1973 PM,-0.08572631,1.650258,0.2667193,327.3213,296.0178,77.92744
01:02:22.2088 PM,-0.08612517,1.649781,0.2679958,327.7491,296.0381,77.86565
01:02:22.2198 PM,-0.08728598,1.648529,0.2688037,328.1866,295.9594,77.7176
01:02:22.2312 PM,-0.08663329,1.649052,0.2697955,328.0489,296.0341,77.46445
01:02:22.2424 PM,-0.08660377,1.648967,0.2706202,327.8821,295.8954,77.63805
01:02:22.2525 PM,-0.08631176,1.64858,0.2715733,327.5998,296.0513,77.50502
01:02:22.2652 PM,-0.08680057,1.647835,0.2715202,327.6228,296.0497,77.3986
01:02:22.2775 PM,-0.08679271,1.646985,0.2723967,327.6325,296.0621,77.35685
01:02:22.2865 PM,-0.08706012,1.645985,0.2722823,327.7556,296.041,77.3529
01:02:22.2980 PM,-0.08733889,1.645831,0.2725556,328.2078,295.9237,77.61414
01:02:22.3090 PM,-0.08697022,1.646383,0.272921,328.0349,295.9385,77.57715
01:02:22.3201 PM,-0.086553,1.647265,0.2727317,327.8768,295.969,77.50363
01:02:22.3313 PM,-0.08602971,1.648109,0.2724126,327.8894,295.9913,77.47374
01:02:22.3434 PM,-0.08554869,1.648849,0.2721798,327.3767,296.2805,76.73726
01:02:22.3540 PM,-0.08510675,1.649422,0.2721962,327.1142,296.3442,76.5631
01:02:22.3651 PM,-0.0847773,1.650043,0.2716849,326.9132,296.385,76.45264
01:02:22.3763 PM,-0.08425324,1.650733,0.2716125,326.5718,296.428,76.33081
01:02:22.3872 PM,-0.0835987,1.651322,0.2718265,326.3533,296.5472,76.19846
01:02:22.3977 PM,-0.08341442,1.651636,0.2718666,326.1888,296.6085,76.08076
01:02:22.4090 PM,-0.08317771,1.651901,0.2720246,326.0691,296.6575,76.002
01:02:22.4202 PM,-0.08276569,1.652644,0.2722437,325.9606,296.7557,75.89226
01:02:22.4313 PM,-0.08235225,1.65344,0.2730102,325.7799,296.9426,75.68117
01:02:22.4424 PM,-0.08228938,1.653688,0.2728418,325.6047,297.0229,75.58297
01:02:22.4540 PM,-0.08218843,1.653993,0.2731777,325.5279,297.0856,75.47281
01:02:22.4651 PM,-0.08211984,1.654196,0.2731808,325.5055,297.1364,75.35095
01:02:22.4762 PM,-0.08220525,1.654375,0.2733852,325.5344,297.0741,75.31153
01:02:22.4867 PM,-0.08214946,1.654842,0.273771,325.6853,296.9957,75.48588
01:02:22.4977 PM,-0.08202286,1.655275,0.2743887,325.7095,296.9716,75.59042
01:02:22.5090 PM,-0.08187092,1.655885,0.2746025,325.5417,297.0422,75.64322
01:02:22.5202 PM,-0.08193189,1.656004,0.2748747,325.4546,297.0534,75.67188
01:02:22.5313 PM,-0.08200407,1.656086,0.2753091,325.4743,297.0378,75.66007
01:02:22.5434 PM,-0.08184558,1.656057,0.2758369,325.4743,297.0452,75.63776
01:02:22.5541 PM,-0.0814482,1.656347,0.2763621,325.4547,297.0559,75.61934
01:02:22.5651 PM,-0.08124146,1.65657,0.2768092,325.4128,297.0748,75.58947
01:02:22.5758 PM,-0.080929,1.656476,0.2780308,325.3654,297.0976,75.55552
01:02:22.5872 PM,-0.08074486,1.656644,0.2786411,325.3285,297.1386,75.51826
01:02:22.5977 PM,-0.08028197,1.656825,0.2794156,325.2547,297.2924,75.37879
01:02:22.6090 PM,-0.08001903,1.656961,0.2800278,325.1899,297.4671,75.15816
01:02:22.6202 PM,-0.07982301,1.656707,0.280927,325.1606,297.5956,74.96899
01:02:22.6323 PM,-0.07960413,1.656368,0.2823439,325.1707,297.654,74.92611
01:02:22.6424 PM,-0.07936269,1.656761,0.282087,325.1942,297.5429,75.09165
01:02:22.6541 PM,-0.07889332,1.657293,0.2821606,325.175,297.5987,75.07539
01:02:22.6651 PM,-0.0782539,1.658208,0.2821995,325.1337,297.6512,75.09249
01:02:22.6762 PM,-0.07748981,1.659468,0.2821387,324.964,297.7808,75.03815
01:02:22.6887 PM,-0.07623979,1.660429,0.2823633,324.4334,298.1828,74.51058
01:02:22.6977 PM,-0.0752409,1.661418,0.2825608,324.1587,298.4444,73.9791
01:02:22.7091 PM,-0.07503186,1.661567,0.2826169,323.9989,298.6489,73.54714
01:02:22.7202 PM,-0.07492977,1.661415,0.2816836,323.9409,298.6352,73.27896
01:02:22.7314 PM,-0.07408325,1.661991,0.2812208,323.8463,298.6755,73.13391
01:02:22.7424 PM,-0.07307593,1.662929,0.2803698,323.6438,298.6479,73.06312
01:02:22.7540 PM,-0.07212501,1.663747,0.2792932,323.4088,298.6377,72.9932
01:02:22.7651 PM,-0.07092873,1.664449,0.2788634,323.1819,298.772,72.83038
01:02:22.7762 PM,-0.06978672,1.66523,0.2780256,322.9449,298.9211,72.52743
01:02:22.7868 PM,-0.06818684,1.666069,0.2773008,322.6519,299.1338,72.10201
01:02:22.7978 PM,-0.06654179,1.666909,0.2765933,322.2686,299.4469,71.5397
01:02:22.8101 PM,-0.06476645,1.667705,0.2758126,321.7312,299.8943,70.63406
01:02:22.8202 PM,-0.06312396,1.66828,0.2749896,321.3569,300.2645,69.85729
01:02:22.8313 PM,-0.06168981,1.668537,0.2736945,321.0249,300.5791,69.1714
01:02:22.8426 PM,-0.06017067,1.669145,0.2722638,320.7018,300.8582,68.51407
01:02:22.8541 PM,-0.05852072,1.669767,0.2709379,320.3781,301.096,67.84525
