Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
08:45:45,ere,4.796311E-08,1.224689E-07,-8.806669E-16,270,180.4603,0
08:45:45,001,-6.286427E-08,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,002,4.796311E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,003,-6.286427E-08,1.224689E-07,-8.806669E-16,270,180.4603,0
08:45:45,004,-1.224689E-07,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,005,6.752089E-08,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,006,-3.306195E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,007,3.958121E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,008,7.497147E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,009,5.261973E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,010,1.164153E-08,-5.634502E-08,-8.806669E-16,270,180.4603,0
08:45:45,011,1.164153E-08,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,012,-3.25963E-09,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,013,-3.25963E-09,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,014,-3.306195E-08,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,015,-3.25963E-09,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,016,7.031485E-08,1.224689E-07,-8.806669E-16,270,180.4603,0
08:45:45,017,4.889444E-08,1.820736E-07,-1.490116E-08,270,180.4603,0
08:45:45,018,4.144385E-08,-5.634502E-08,-1.490116E-08,270,180.4603,0
08:45:45,019,3.026798E-08,6.286427E-08,-1.490116E-08,270,180.4603,0
08:45:45,020,1.164153E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,021,-3.25963E-09,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,022,-1.816079E-08,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,023,3.399327E-08,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,024,4.144385E-08,1.224689E-07,-8.806669E-16,270,180.4603,0
08:45:45,025,-3.306195E-08,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,026,-6.286427E-08,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,027,-6.286427E-08,-5.634502E-08,-1.490116E-08,270,180.4603,0
08:45:45,028,-3.306195E-08,1.224689E-07,-8.806669E-16,270,180.4603,0
08:45:45,029,-3.25963E-09,6.286427E-08,-2.980232E-08,270,180.4603,0
08:45:45,030,-3.25963E-09,6.286427E-08,-1.490116E-08,270,180.4603,0
08:45:45,031,-6.286427E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,032,-1.224689E-07,3.25963E-09,-2.980232E-08,270,180.4603,0
08:45:45,033,-6.286427E-08,6.286427E-08,-1.490116E-08,270,180.4603,0
08:45:45,034,-6.286427E-08,3.25963E-09,-8.806669E-16,270,180.4603,0
08:45:45,035,-9.26666E-08,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,036,-3.306195E-08,6.286427E-08,-8.806669E-16,270,180.4603,0
08:45:45,037,-3.25963E-09,1.224689E-07,-1.490116E-08,270,180.4603,0
08:45:45,038,-3.25963E-09,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,039,-3.25963E-09,3.25963E-09,-1.490116E-08,270,180.4603,0
08:45:45,040,-3.25963E-09,6.286427E-08,-1.490116E-08,270,180.4603,0
08:45:45,041,-1.224689E-07,6.286427E-08,-1.490116E-08,270,180.4603,0
