Time, X, Y, Z, Pitch, Yaw, Roll
07:44:33.2488 PM,-0.007712334,0.6809866,0.5861765,4.264388,0.3746374,354.5181
07:44:33.2578 PM,-0.00777483,0.6810352,0.586193,4.251821,0.3775158,354.4981
07:44:33.2661 PM,-0.007779777,0.6810263,0.5861814,4.23388,0.3859383,354.4739
07:44:33.2740 PM,-0.007748306,0.681026,0.5861018,4.220002,0.411187,354.4505
07:44:33.2830 PM,-0.007650435,0.6809964,0.5860614,4.208497,0.4511144,354.4463
07:44:33.2901 PM,-0.007519811,0.6809837,0.5861356,4.196563,0.4836824,354.4536
07:44:33.2991 PM,-0.007433593,0.6809689,0.5860915,4.178524,0.5110302,354.4659
07:44:33.3111 PM,-0.007383764,0.6809412,0.5860437,4.163742,0.5319979,354.4613
07:44:33.3216 PM,-0.007220298,0.6808969,0.5860014,4.183365,0.5734739,354.4513
07:44:33.3377 PM,-0.00721541,0.680897,0.5858711,4.191884,0.5862631,354.4308
07:44:33.3456 PM,-0.007199317,0.6808299,0.5859308,4.221908,0.5775358,354.4313
07:44:33.3555 PM,-0.007278591,0.6805891,0.5858165,4.26202,0.5398394,354.4081
07:44:33.3730 PM,-0.007300526,0.680416,0.5856581,4.289405,0.5164772,354.369
07:44:33.3830 PM,-0.007285655,0.6803509,0.5855623,4.286671,0.486578,354.3545
07:44:33.3901 PM,-0.007289857,0.6802541,0.5854936,4.294169,0.4626032,354.3624
07:44:33.3994 PM,-0.007124782,0.6801702,0.5855136,4.312349,0.4435648,354.4254
07:44:33.4110 PM,-0.007099718,0.68002,0.5854586,4.358876,0.4356886,354.4749
07:44:33.4215 PM,-0.007029414,0.6799237,0.5854118,4.389297,0.4436683,354.4726
07:44:33.4332 PM,-0.006929606,0.6798701,0.5853053,4.394661,0.4767751,354.472
07:44:33.4442 PM,-0.006839514,0.6798937,0.5852531,4.37406,0.4948834,354.4745
07:44:33.4553 PM,-0.006742567,0.6800317,0.5852469,4.334736,0.4975866,354.4348
07:44:33.4663 PM,-0.006792307,0.6801496,0.5850695,4.297021,0.4715773,354.446
07:44:33.4770 PM,-0.00679329,0.6802252,0.5850194,4.288154,0.4504756,354.4369
07:44:33.4882 PM,-0.006757766,0.6804077,0.5849801,4.29666,0.4395193,354.4003
07:44:33.4992 PM,-0.00671795,0.6804437,0.5849316,4.32155,0.4241736,354.2874
07:44:33.5112 PM,-0.006562889,0.6805012,0.5847719,4.307827,0.4238316,354.2331
07:44:33.5212 PM,-0.006538689,0.6806126,0.5848147,4.276439,0.3951663,354.2964
07:44:33.5333 PM,-0.006581992,0.6807413,0.5847467,4.237268,0.3505008,354.4041
07:44:33.5444 PM,-0.006709009,0.6808808,0.5848033,4.224004,0.2767161,354.5093
07:44:33.5549 PM,-0.006779939,0.6808881,0.584674,4.246177,0.204625,354.5013
07:44:33.5661 PM,-0.006801307,0.6809436,0.5845022,4.267208,0.1389752,354.479
07:44:33.5780 PM,-0.006912291,0.6809275,0.5842509,4.283738,0.05455897,354.5647
07:44:33.5880 PM,-0.006962776,0.6810496,0.5841198,4.265701,359.9656,354.7334
07:44:33.5993 PM,-0.007124186,0.681125,0.5836604,4.216996,359.8508,354.8774
07:44:33.6109 PM,-0.007391661,0.6812946,0.583024,4.170395,359.7179,354.9999
07:44:33.6220 PM,-0.007688195,0.6813177,0.5822163,4.143084,359.5632,355.0922
07:44:33.6330 PM,-0.007933885,0.681209,0.5812633,4.144507,359.4196,355.1143
07:44:33.6440 PM,-0.008263171,0.6811396,0.5804793,4.136274,359.3013,355.1774
07:44:33.6551 PM,-0.008739203,0.6808144,0.5785799,4.179325,359.1177,355.2537
