Time, X, Y, Z, Pitch, Yaw, Roll
11:37:47.1387 AM,-0.1525858,1.567209,0.6691105,4.643682,340.3893,187.4965
11:37:47.1468 AM,-0.1528703,1.566782,0.6695851,4.842354,340.2337,187.4813
11:37:47.1538 AM,-0.1529869,1.566588,0.6696445,5.017075,340.0959,187.4608
11:37:47.1654 AM,-0.1531123,1.566215,0.6698189,5.230908,340.0502,187.4156
11:37:47.1764 AM,-0.1529462,1.566461,0.6703185,5.393623,340.0896,187.4754
11:37:47.1876 AM,-0.1528207,1.566225,0.6703181,5.521668,340.1861,187.5553
11:37:47.1986 AM,-0.1526084,1.566155,0.6702147,5.477837,340.3527,187.6135
11:37:47.2096 AM,-0.1527139,1.566632,0.6701297,5.323686,340.4454,187.6364
11:37:47.2206 AM,-0.1527251,1.566648,0.6699654,5.254611,340.478,187.6374
11:37:47.2326 AM,-0.1526996,1.566728,0.6695919,5.229155,340.482,187.6385
11:37:47.2498 AM,-0.1525682,1.56667,0.6694262,5.248289,340.5048,187.6653
11:37:47.2581 AM,-0.1526765,1.56762,0.6696777,5.265924,340.5277,187.7025
11:37:47.2654 AM,-0.1524666,1.567461,0.669356,5.223647,340.5579,187.7571
11:37:47.2765 AM,-0.1527665,1.567716,0.6696004,5.225577,340.5574,187.7515
11:37:47.2881 AM,-0.1529835,1.567617,0.6695026,5.173964,340.5599,187.729
11:37:47.2990 AM,-0.1526488,1.568021,0.6694868,4.844128,340.4725,187.1184
11:37:47.3098 AM,-0.1524308,1.568057,0.6694031,4.839998,340.4848,187.1868
11:37:47.3206 AM,-0.1521794,1.567856,0.6694621,4.919312,340.5381,187.3991
11:37:47.3321 AM,-0.1521624,1.568117,0.6694473,4.901546,340.5528,187.3978
11:37:47.3446 AM,-0.1523513,1.567957,0.66919,4.859316,340.5906,187.3903
11:37:47.3542 AM,-0.1522623,1.567483,0.6691799,4.820625,340.6523,187.3914
11:37:47.3656 AM,-0.152557,1.567757,0.6693835,4.801939,340.693,187.3957
11:37:47.3766 AM,-0.1529227,1.567525,0.6694889,4.769532,340.7411,187.4041
11:37:47.3880 AM,-0.1534099,1.5669,0.6695648,4.713709,340.7687,187.4056
11:37:47.3985 AM,-0.1538628,1.567006,0.6696577,4.6925,340.7657,187.3953
11:37:47.4096 AM,-0.1542575,1.566521,0.6695739,4.517792,340.4872,187.2622
11:37:47.4207 AM,-0.1545267,1.56602,0.6696337,4.427645,340.1501,187.19
11:37:47.4323 AM,-0.1544282,1.565298,0.669812,4.413009,339.8962,187.1935
11:37:47.4440 AM,-0.1545502,1.564986,0.6696793,4.401094,339.7304,187.2633
11:37:47.4545 AM,-0.1544824,1.564113,0.669731,4.472145,339.6446,187.3112
11:37:47.4654 AM,-0.1541796,1.563261,0.6698323,4.513415,339.5238,187.3206
11:37:47.4771 AM,-0.1539403,1.562873,0.6698685,4.532859,339.472,187.2941
11:37:47.4876 AM,-0.153494,1.56264,0.6697465,4.486988,339.5619,187.2047
11:37:47.4986 AM,-0.1532979,1.562073,0.6698031,4.481694,339.4987,187.1896
11:37:47.5096 AM,-0.1529698,1.561543,0.6694894,4.319222,339.2979,187.0053
11:37:47.5206 AM,-0.1532262,1.56184,0.6694629,3.930997,339.0163,186.6991
11:37:47.5322 AM,-0.1527535,1.561868,0.6694052,3.414868,338.8201,186.4001
11:37:47.5437 AM,-0.1528501,1.561327,0.6692507,2.864903,338.4039,185.7913
11:37:47.5541 AM,-0.154139,1.5616,0.669289,2.154841,337.6977,185.9511
11:37:47.5657 AM,-0.1540395,1.561882,0.6691109,0.935696,336.7466,185.9179
11:37:47.5768 AM,-0.1552237,1.559996,0.6694564,0.2416012,335.6367,185.2661
11:37:47.5876 AM,-0.1607118,1.559453,0.6691982,358.5548,333.5925,183.2514
11:37:47.5990 AM,-0.1635795,1.558198,0.6691854,357.6476,332.6952,182.4085
11:37:47.6095 AM,-0.1677928,1.557561,0.6682949,356.323,331.3645,180.7476
11:37:47.6208 AM,-0.1731212,1.556484,0.6669651,354.917,329.9205,178.8568
11:37:47.6324 AM,-0.1788864,1.555307,0.663784,353.3916,328.1316,176.9561
11:37:47.6429 AM,-0.184543,1.55535,0.6611748,351.6509,326.026,174.9802
11:37:47.6554 AM,-0.187297,1.551621,0.6560936,349.5944,322.3947,174.2631
