Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
01:48:23,001,0.0954586,0.09128699,1.099397E-09,9.334667E-06,0,0
01:48:23,002,0.09819067,0.08224237,9.431398E-10,9.334667E-06,0,0
01:48:23,003,0.1025834,0.07396877,6.612675E-10,9.334667E-06,0,0
01:48:23,004,0.1104874,0.06951589,9.210703E-10,9.334667E-06,0,0
01:48:23,005,0.1196592,0.07171183,7.961365E-10,9.334667E-06,0,0
01:48:23,006,0.1258105,0.07849425,6.224639E-10,9.334667E-06,0,0
01:48:23,007,0.131055,0.08625679,7.547669E-10,9.334667E-06,0,0
01:48:23,008,0.1386023,0.09186658,1.004971E-09,9.334667E-06,0,0
01:48:23,009,0.1452082,0.0984152,8.693863E-10,9.334667E-06,0,0
01:48:23,010,0.1388889,0.1041339,8.690169E-10,9.334667E-06,0,0
01:48:23,011,0.1301089,0.1075654,1.008438E-09,9.334667E-06,0,0
01:48:23,012,0.123449,0.1133878,7.583498E-10,9.334667E-06,0,0
01:48:23,013,0.1228289,0.1228442,8.475194E-10,9.334667E-06,0,0
01:48:23,014,0.1203251,0.1319421,9.951027E-10,9.334667E-06,0,0
01:48:23,015,0.114569,0.1377807,9.751826E-10,9.334667E-06,0,0
01:48:23,016,0.1057883,0.1359009,8.157937E-10,9.334667E-06,0,0
01:48:23,017,0.0987224,0.1420486,9.783498E-10,9.334667E-06,0,0
01:48:23,018,0.0918804,0.1484823,6.286687E-10,9.334667E-06,0,0
01:48:23,019,0.08495867,0.1449863,9.653931E-10,9.334667E-06,0,0
01:48:23,020,0.08193406,0.1360216,1.02896E-09,9.334667E-06,0,0
01:48:23,021,0.07428262,0.1321846,9.555894E-10,9.334667E-06,0,0
01:48:23,022,0.06648279,0.128928,7.876633E-10,9.334667E-06,0,0
01:48:23,023,0.06739931,0.1195741,6.817853E-10,9.334667E-06,0,0
01:48:23,024,0.07008021,0.1105342,9.904326E-10,9.334667E-06,0,0
01:48:23,025,0.07342811,0.1018069,1.0153E-09,9.334667E-06,0,0
01:48:23,026,0.07284325,0.09262175,6.491083E-10,9.334667E-06,0,0
01:48:23,027,0.06927713,0.08390628,6.720553E-10,9.334667E-06,0,0
01:48:23,028,0.06515299,0.07544243,-3.432755E-09,9.334667E-06,0,0
01:48:23,029,0.06056449,0.06723748,-3.260151E-09,9.334667E-06,0,0
01:48:23,030,0.05552562,0.05927935,-3.360591E-09,9.334667E-06,0,0
01:48:23,031,0.05008059,0.0515976,-3.273227E-09,9.334667E-06,0,0
01:48:23,032,0.04433931,0.04416594,-3.22661E-09,9.334667E-06,0,0
01:48:23,033,0.03861708,0.03675047,-3.182631E-09,9.334667E-06,0,0
01:48:23,034,0.04122741,0.02941332,-3.384241E-09,9.334667E-06,0,0
01:48:23,035,0.04999377,0.02586251,-3.271401E-09,9.334667E-06,0,0
01:48:23,036,0.05908424,0.02339971,-3.335821E-09,9.334667E-06,0,0
01:48:23,037,0.06830526,0.02166084,-3.285355E-09,9.334667E-06,0,0
01:48:23,038,0.07767481,0.0207107,-3.130557E-09,9.334667E-06,0,0
01:48:23,039,0.08708964,0.02060904,-3.346825E-09,9.334667E-06,0,0
01:48:23,040,0.09648951,0.02145612,-3.252002E-09,9.334667E-06,0,0
01:48:23,041,0.1058033,0.02244625,-3.180484E-09,9.334667E-06,0,0
01:48:23,042,0.1133774,0.01753797,-3.312147E-09,9.334667E-06,0,0
01:48:23,043,0.1162224,0.008654412,-3.261815E-09,9.334667E-06,0,0
01:48:23,044,0.115892,-0.0007576942,-3.125373E-09,9.334667E-06,0,0
01:48:23,045,0.1132089,-0.009749433,-3.290247E-09,9.334667E-06,0,0
01:48:23,046,0.1087793,-0.01809967,-3.093974E-09,9.334667E-06,0,0
01:48:23,047,0.1029833,-0.02545291,-3.292963E-09,9.334667E-06,0,0
01:48:23,048,0.09601702,-0.03172942,-3.434543E-09,9.334667E-06,0,0
01:48:23,049,0.08837283,-0.03725381,-3.232997E-09,9.334667E-06,0,0
01:48:23,050,0.08055001,-0.04248776,-3.311602E-09,9.334667E-06,0,0
01:48:23,051,0.07301331,-0.04810061,-3.328473E-09,9.334667E-06,0,0
01:48:23,052,0.06669994,-0.05497118,-3.140439E-09,9.334667E-06,0,0
01:48:23,053,0.06262606,-0.06348284,-3.150698E-09,9.334667E-06,0,0
01:48:23,054,0.06026396,-0.07258588,-3.064606E-09,9.334667E-06,0,0
01:48:23,055,0.05768596,-0.08160979,-2.99141E-09,9.334667E-06,0,0
01:48:23,056,0.05287141,-0.08969506,-3.071137E-09,9.334667E-06,0,0
01:48:23,057,0.04666775,-0.09674937,-3.318828E-09,9.334667E-06,0,0
01:48:23,058,0.0407494,-0.104027,-3.06447E-09,9.334667E-06,0,0
01:48:23,059,0.03829645,-0.1129621,-3.47141E-09,9.334667E-06,0,0
01:48:23,060,0.04148444,-0.1217427,-3.437847E-09,9.334667E-06,0,0
01:48:23,061,0.0491304,-0.126966,-3.285365E-09,9.334667E-06,0,0
01:48:23,062,0.05811708,-0.1297849,-3.29176E-09,9.334667E-06,0,0
01:48:23,063,0.06188691,-0.1333171,-3.181945E-09,9.334667E-06,0,0
01:48:23,064,0.05225101,-0.1343518,-3.246218E-09,9.334667E-06,0,0
01:48:23,065,0.04279657,-0.1343765,-3.242194E-09,9.334667E-06,0,0
01:48:23,066,0.03347559,-0.1333021,-3.184406E-09,9.334667E-06,0,0
01:48:23,067,0.02460942,-0.1303191,-3.204722E-09,9.334667E-06,0,0
01:48:23,068,0.02059535,-0.1221417,-3.372842E-09,9.334667E-06,0,0
01:48:23,069,0.01989143,-0.1127368,-3.508118E-09,9.334667E-06,0,0
01:48:23,070,0.01951694,-0.1033402,-3.409192E-09,9.334667E-06,0,0
01:48:23,071,0.0188282,-0.09394486,-3.31008E-09,9.334667E-06,0,0
01:48:23,072,0.01695893,-0.08474795,-3.411462E-09,9.334667E-06,0,0
01:48:23,073,0.01150181,-0.07731512,-3.22544E-09,9.334667E-06,0,0
01:48:23,074,0.002451345,-0.07520474,-3.336434E-09,9.334667E-06,0,0
01:48:23,075,-0.007061552,-0.07566759,-3.261027E-09,9.334667E-06,0,0
01:48:23,076,-0.007160336,-0.06869148,-3.233425E-09,9.334667E-06,0,0
01:48:23,077,0.001246692,-0.06430756,-3.249166E-09,9.334667E-06,0,0
01:48:23,078,0.009831389,-0.0604423,-3.180403E-09,9.334667E-06,0,0
01:48:23,079,0.01803082,-0.0558129,-3.236137E-09,9.334667E-06,0,0
01:48:23,080,0.02548243,-0.05007182,-3.472984E-09,9.334667E-06,0,0
01:48:23,081,0.03201768,-0.04332692,-3.407715E-09,9.334667E-06,0,0
01:48:23,082,0.03723431,-0.03551418,-3.050757E-09,9.334667E-06,0,0
01:48:23,083,0.03993716,-0.0266287,-3.101402E-09,9.334667E-06,0,0
01:48:23,084,0.03825576,-0.01738188,-3.210917E-09,9.334667E-06,0,0
01:48:23,085,0.03050819,-0.01307308,-3.214417E-09,9.334667E-06,0,0
01:48:23,086,0.02230253,-0.01727008,-3.461961E-09,9.334667E-06,0,0
01:48:23,087,0.01637961,-0.02457321,-3.436284E-09,9.334667E-06,0,0
01:48:23,088,0.01072765,-0.03208704,-3.143448E-09,9.334667E-06,0,0
01:48:23,089,0.004548533,-0.03915192,-3.389417E-09,9.334667E-06,0,0
01:48:23,090,-0.002560741,-0.045321,-3.31567E-09,9.334667E-06,0,0
01:48:23,091,-0.01070847,-0.05004921,-3.243839E-09,9.334667E-06,0,0
01:48:23,092,-0.01968822,-0.0527043,-3.27693E-09,9.334667E-06,0,0
01:48:23,093,-0.02911941,-0.05268162,-3.280625E-09,9.334667E-06,0,0
01:48:23,094,-0.03794486,-0.04963959,-3.077743E-09,9.334667E-06,0,0
01:48:23,095,-0.04526842,-0.04385201,-3.089336E-09,9.334667E-06,0,0
01:48:23,096,-0.05056169,-0.0360354,-3.431502E-09,9.334667E-06,0,0
01:48:23,097,-0.05380035,-0.02723177,-3.235981E-09,9.334667E-06,0,0
01:48:23,098,-0.0550335,-0.01792203,-3.122914E-09,9.334667E-06,0,0
01:48:23,099,-0.05394396,-0.008599616,-3.011914E-09,9.334667E-06,0,0
01:48:23,100,-0.05013982,-7.474795E-06,-3.247598E-09,9.334667E-06,0,0
01:48:23,101,-0.04409926,0.007117081,-3.244182E-09,9.334667E-06,0,0
01:48:23,102,-0.03651623,0.01271205,-3.224396E-09,9.334667E-06,0,0
01:48:23,103,-0.02808685,0.01692989,-3.213077E-09,9.334667E-06,0,0
01:48:23,104,-0.01929717,0.02021047,-3.28189E-09,9.334667E-06,0,0
01:48:23,105,-0.01027774,0.0229383,-3.260648E-09,9.334667E-06,0,0
01:48:23,106,-0.001184826,0.02536882,-3.19097E-09,9.334667E-06,0,0
01:48:23,107,0.007904779,0.02776919,-3.116377E-09,9.334667E-06,0,0
01:48:23,108,0.01447273,0.03335849,-3.095668E-09,9.334667E-06,0,0
01:48:23,109,0.01135428,0.04223105,-3.377037E-09,9.334667E-06,0,0
