Time, X, Y, Z, Pitch, Yaw, Roll
12:41:08.9822 PM,-0.6203471,2.066167,0.3981346,314.7472,330.5944,3.978771
12:41:08.9928 PM,-0.6183515,2.065629,0.3974617,314.6862,331.1506,4.04193
12:41:09.0053 PM,-0.6165011,2.065217,0.3968131,314.7985,331.4165,4.244028
12:41:09.0157 PM,-0.6145954,2.064989,0.3957603,314.9571,331.4888,4.260871
12:41:09.0261 PM,-0.6126585,2.06495,0.39475,314.8955,331.2406,4.060075
12:41:09.0369 PM,-0.6106503,2.06474,0.3935748,314.8477,331.1333,4.056203
12:41:09.0478 PM,-0.6085647,2.064665,0.3925682,314.8524,331.1678,4.028771
12:41:09.0598 PM,-0.620672,2.066005,0.3980301,314.841,331.2578,3.918667
12:41:09.0708 PM,-0.6211104,2.065937,0.3977697,314.8178,331.3341,3.816811
12:41:09.0819 PM,-0.6216137,2.065883,0.3974798,314.7952,331.3855,3.781706
12:41:09.0923 PM,-0.6221167,2.065876,0.3969955,314.7442,331.623,3.954869
12:41:09.1050 PM,-0.6222483,2.065894,0.3967936,314.7723,331.8738,4.23641
12:41:09.1145 PM,-0.6226051,2.065883,0.3964731,314.7487,332.0182,4.299751
12:41:09.1263 PM,-0.6231194,2.065881,0.3961632,314.6788,331.9585,4.226315
12:41:09.1368 PM,-0.6235241,2.065783,0.3960056,314.7206,331.7358,4.032685
12:41:09.1477 PM,-0.6242117,2.065776,0.3955611,314.6814,331.7667,3.994643
12:41:09.1592 PM,-0.62459,2.065794,0.3952464,314.5343,331.9063,3.633043
12:41:09.1698 PM,-0.6247111,2.065789,0.3950561,314.3514,332.096,3.031265
12:41:09.1810 PM,-0.6253353,2.06578,0.3946367,314.1964,332.2357,2.582205
12:41:09.1930 PM,-0.625725,2.06583,0.3943258,314.0265,332.307,2.330949
12:41:09.2037 PM,-0.6258947,2.065942,0.3940666,313.8905,332.3601,2.223158
12:41:09.2145 PM,-0.6262237,2.066013,0.3937481,313.7978,332.458,2.193549
12:41:09.2256 PM,-0.6265432,2.066093,0.3934387,313.7249,332.5532,2.26687
12:41:09.2369 PM,-0.6267812,2.066244,0.3931353,313.5599,332.7415,2.239573
12:41:09.2489 PM,-0.6270871,2.06636,0.3928382,313.3456,332.9176,1.987399
12:41:09.2593 PM,-0.627409,2.066521,0.392531,313.0341,333.0441,1.634922
12:41:09.2708 PM,-0.6275546,2.066749,0.3923337,312.6374,333.1743,1.156005
12:41:09.2808 PM,-0.6278907,2.067024,0.3920483,312.1319,333.324,0.5492979
12:41:09.2928 PM,-0.6282386,2.06737,0.3917851,311.5566,333.5143,359.8666
12:41:09.3038 PM,-0.6284602,2.067947,0.3915443,310.6708,333.942,358.7695
12:41:09.3149 PM,-0.6284441,2.068348,0.3913225,310.0112,334.3407,357.9138
12:41:09.3262 PM,-0.6285449,2.069209,0.3909604,308.7113,335.5185,356.0871
12:41:09.3381 PM,-0.6279895,2.069774,0.3907324,307.8112,336.4243,354.7715
12:41:09.3477 PM,-0.6177356,2.045763,0.388787,306.7067,337.8845,353.5366
12:41:09.3600 PM,-0.611196,2.042078,0.3859777,305.5997,339.545,351.7628
12:41:09.3710 PM,-0.6036806,2.035383,0.3824477,303.9751,342.941,348.8062
12:41:09.3821 PM,-0.600463,2.031631,0.3831644,302.7676,345.7964,345.8036
12:41:09.3928 PM,-0.5943393,2.025408,0.3798218,301.8523,347.9019,343.1112
12:41:09.4040 PM,-0.5893281,2.019276,0.3796162,300.8563,351.4585,337.6464
12:41:09.4144 PM,-0.5847988,2.013326,0.3752901,299.6578,353.9568,333.1034
12:41:09.4261 PM,-0.5796564,2.008253,0.3693576,298.1229,356.3208,328.9333
12:41:09.4376 PM,-0.575367,2.000969,0.3655427,296.4609,358.6395,324.5359
12:41:09.4478 PM,-0.572238,1.995306,0.3595535,294.4647,0.3000877,322.3299
12:41:09.4588 PM,-0.5653017,1.98758,0.3537586,292.5297,3.527231,320.1457
12:41:09.4699 PM,-0.5592964,1.978765,0.3490953,290.9026,6.419103,317.5782
12:41:09.4809 PM,-0.5537468,1.969974,0.3460411,290.0172,9.741379,314.1628
12:41:09.4919 PM,-0.5470712,1.959963,0.3429585,289.5755,13.7602,309.8728
12:41:09.5039 PM,-0.541432,1.949954,0.3399656,289.3499,18.15388,305.1557
12:41:09.5145 PM,-0.5360547,1.939966,0.3367773,289.528,22.51827,300.2916
12:41:09.5258 PM,-0.5318922,1.930609,0.331912,289.6021,25.83358,297.4706
12:41:09.5371 PM,-0.5283842,1.922423,0.328458,289.5266,27.45448,297.445
12:41:09.5487 PM,-0.5246076,1.912922,0.3259868,289.5008,29.59964,296.3656
12:41:09.5588 PM,-0.5191675,1.903705,0.3239981,289.8435,29.86567,297.9972
12:41:09.5698 PM,-0.5150687,1.893018,0.3211505,290.242,30.42731,298.8623
12:41:09.5810 PM,-0.5115749,1.882227,0.3183561,290.7358,29.24195,301.2341
12:41:09.5923 PM,-0.5083517,1.871433,0.3157488,290.8463,30.97423,300.2818
12:41:09.6039 PM,-0.5081503,1.860821,0.3175467,291.7904,25.49342,306.4009
12:41:09.6144 PM,-0.5069075,1.851812,0.3131208,291.3376,24.17496,307.7188
12:41:09.6259 PM,-0.504937,1.841245,0.3107825,291.4682,24.3217,308.2075
12:41:09.6370 PM,-0.5014461,1.836136,0.311172,290.5166,22.48722,309.7207
12:41:09.6480 PM,-0.4983312,1.826831,0.3114604,290.4819,23.06741,309.0705
12:41:09.6593 PM,-0.4962554,1.817433,0.3101216,290.4232,22.80042,309.7311
12:41:09.6708 PM,-0.492209,1.804766,0.3089745,290.6703,27.81105,301.8966
12:41:09.6819 PM,-0.4862552,1.791983,0.3070343,290.9842,31.55709,297.5693
12:41:09.6920 PM,-0.4842002,1.782368,0.3074721,290.7711,31.63566,297.2715
12:41:09.7041 PM,-0.4814151,1.771782,0.3080957,290.7225,31.10931,297.8245
12:41:09.7153 PM,-0.4776392,1.760319,0.3085544,290.9441,30.71925,298.2792
12:41:09.7251 PM,-0.4737627,1.748306,0.3088828,291.3344,30.85033,298.2115
12:41:09.7371 PM,-0.4705115,1.73599,0.3087178,292.0507,31.31491,298.0222
12:41:09.7491 PM,-0.4668992,1.722387,0.3096369,293.0527,31.91993,297.7779
12:41:09.7591 PM,-0.4628753,1.711474,0.3101337,293.72,32.51776,297.6341
12:41:09.7702 PM,-0.4584895,1.698885,0.3103735,295.1887,32.64183,298.2596
12:41:09.7808 PM,-0.455257,1.688812,0.3110764,295.924,31.72633,301.0863
12:41:09.7924 PM,-0.454973,1.677672,0.3105192,296.0255,31.21111,302.9896
12:41:09.8039 PM,-0.4511728,1.665561,0.3117031,296.5851,28.78432,308.4696
12:41:09.8156 PM,-0.4482293,1.65205,0.3134605,297.4075,27.1561,311.4859
12:41:09.8258 PM,-0.4461003,1.639215,0.3136233,297.9819,26.75619,312.6261
12:41:09.8370 PM,-0.4452507,1.624535,0.3162147,299.3944,24.77133,314.8046
12:41:09.8480 PM,-0.4396485,1.611809,0.3165744,300.5641,25.6435,313.3228
12:41:09.8593 PM,-0.4364515,1.598732,0.3174987,301.2784,25.98698,312.75
12:41:09.8708 PM,-0.4349068,1.585736,0.3181992,301.7725,26.31422,312.5435
12:41:09.8808 PM,-0.4337223,1.572827,0.3185004,302.0852,25.81406,313.7762
12:41:09.8923 PM,-0.4319546,1.559647,0.3186708,302.5415,25.22507,315.0459
12:41:09.9039 PM,-0.4295817,1.546285,0.31963,303.0166,24.01504,316.9651
12:41:09.9145 PM,-0.4265105,1.531869,0.321158,304.1431,23.19173,318.1761
12:41:09.9259 PM,-0.4241359,1.517931,0.3212432,305.1017,22.76462,319.0476
12:41:09.9370 PM,-0.4224496,1.503025,0.3223456,306.4341,22.42922,319.9858
12:41:09.9486 PM,-0.4215915,1.48813,0.3228582,307.6455,21.21104,322.2805
12:41:09.9588 PM,-0.4197932,1.473636,0.3242148,308.7663,19.84647,324.4171
12:41:09.9708 PM,-0.4162882,1.458792,0.3248085,310.0401,18.81441,325.6564
12:41:09.9807 PM,-0.4128802,1.44349,0.3246809,311.1875,18.49874,325.3804
12:41:09.9918 PM,-0.4098426,1.427538,0.3244673,312.1161,18.82718,324.0147
12:41:10.0039 PM,-0.4072804,1.411494,0.3240096,313.0318,19.71684,322.1051
12:41:10.0146 PM,-0.4050461,1.395268,0.3236331,314.031,20.78645,320.368
12:41:10.0259 PM,-0.4037629,1.378861,0.3240463,315.1843,21.41422,319.8864
12:41:10.0380 PM,-0.4017141,1.36283,0.3230272,316.3463,21.31458,320.3552
12:41:10.0478 PM,-0.3997584,1.346386,0.3234878,317.915,20.53723,322.0637
12:41:10.0593 PM,-0.3962481,1.328738,0.3239193,320.2825,19.96174,323.6788
12:41:10.0698 PM,-0.3939455,1.311146,0.3220895,322.5559,19.79063,324.538
12:41:10.0810 PM,-0.3924183,1.294095,0.3202798,324.888,19.74705,325.2044
12:41:10.0924 PM,-0.3922299,1.277177,0.318152,327.1003,19.4329,325.9996
12:41:10.1039 PM,-0.3923984,1.260835,0.3160279,328.9716,18.61606,327.0214
12:41:10.1143 PM,-0.3928622,1.244458,0.3133264,330.4842,17.43867,327.9357
12:41:10.1259 PM,-0.3924373,1.228184,0.3104657,331.7699,16.32283,328.1008
12:41:10.1370 PM,-0.3911951,1.21135,0.3078745,332.8781,15.79293,326.5853
12:41:10.1477 PM,-0.3901767,1.194464,0.3055782,333.9673,16.35534,323.7147
12:41:10.1590 PM,-0.3896624,1.17913,0.30139,335.0152,17.12548,321.3135
12:41:10.1710 PM,-0.3917327,1.164454,0.2984459,335.3832,18.87367,318.0065
12:41:10.1821 PM,-0.3933314,1.149592,0.2954328,335.9208,19.60786,316.4696
12:41:10.1920 PM,-0.3965465,1.135529,0.2926871,336.4216,19.38209,316.28
12:41:10.2025 PM,-0.3995733,1.120323,0.2901675,336.9638,17.59952,317.9896
12:41:10.2156 PM,-0.4024265,1.104598,0.2869815,338.2647,15.55916,319.864
12:41:10.2258 PM,-0.4045616,1.087865,0.2833979,340.3244,13.36397,322.1326
12:41:10.2369 PM,-0.4061674,1.071768,0.2780482,342.8733,11.53516,324.2684
12:41:10.2477 PM,-0.4071802,1.054925,0.2731208,345.3035,10.71305,325.5488
12:41:10.2589 PM,-0.4069351,1.039448,0.2679633,346.9811,11.02111,325.2173
12:41:10.2699 PM,-0.4090761,1.024765,0.2627878,348.2124,11.25815,324.3416
12:41:10.2809 PM,-0.4123421,1.011082,0.2579388,348.9975,11.50153,322.871
