Time, X, Y, Z, Pitch, Yaw, Roll
08:49:07.1057 PM,0.03796175,0.6904278,0.5900356,356.9057,349.4607,28.94049
08:49:07.1147 PM,0.03781071,0.6903201,0.5896149,356.9017,349.4346,28.92908
08:49:07.1242 PM,0.0376122,0.6902509,0.589132,356.8929,349.3564,28.92187
08:49:07.1319 PM,0.03735128,0.6901435,0.5887631,356.8626,349.2271,28.9593
08:49:07.1400 PM,0.03706256,0.6901479,0.5883634,356.808,349.0887,28.97267
08:49:07.1508 PM,0.0368371,0.6900887,0.5878115,356.7636,348.995,28.96835
08:49:07.1688 PM,0.03673938,0.6901782,0.5874679,356.677,348.9017,28.92029
08:49:07.1798 PM,0.03665918,0.6901472,0.5870982,356.6229,348.821,28.92557
08:49:07.1878 PM,0.03666475,0.6902332,0.5873783,356.5879,348.7417,29.10241
08:49:07.1957 PM,0.03671145,0.689998,0.5873288,356.6226,348.6467,29.2986
08:49:07.2032 PM,0.03677154,0.6899614,0.5876012,356.6667,348.5867,29.39578
08:49:07.2127 PM,0.03698462,0.689853,0.5877666,356.719,348.5582,29.38737
08:49:07.2232 PM,0.0371525,0.6897532,0.5876917,356.7342,348.5199,29.34569
08:49:07.2347 PM,0.03743914,0.6898214,0.5879599,356.7301,348.4793,29.31964
08:49:07.2454 PM,0.037637,0.6901376,0.5884974,356.7021,348.4135,29.37746
08:49:07.2569 PM,0.03788486,0.6903518,0.5887644,356.6461,348.3556,29.40083
08:49:07.2687 PM,0.03815582,0.6907627,0.589288,356.5445,348.3393,29.38108
08:49:07.2788 PM,0.03852195,0.6911787,0.5896759,356.4052,348.3122,29.35874
08:49:07.2894 PM,0.03888705,0.6915727,0.5898989,356.2755,348.2324,29.38198
08:49:07.3015 PM,0.03907254,0.6918602,0.5902934,356.18,348.0966,29.44965
08:49:07.3120 PM,0.039428,0.6920799,0.5903735,356.1029,347.9698,29.4523
08:49:07.3235 PM,0.03976223,0.6922033,0.590461,356.0755,347.8509,29.36406
08:49:07.3350 PM,0.04015836,0.6922355,0.5905291,356.0562,347.7343,29.3221
08:49:07.3455 PM,0.04051778,0.6921074,0.5903943,356.0604,347.5552,29.41071
08:49:07.3570 PM,0.04093096,0.6919826,0.5903302,356.0676,347.398,29.47363
08:49:07.3675 PM,0.04163206,0.691682,0.5901226,356.0995,347.2476,29.51876
08:49:07.3790 PM,0.04227173,0.691463,0.5896267,356.0831,347.1234,29.51347
08:49:07.3896 PM,0.04311866,0.6913347,0.5893234,356.0804,347.055,29.39897
08:49:07.4009 PM,0.04408687,0.6911151,0.5887975,356.0624,347.0626,29.22155
08:49:07.4129 PM,0.04534307,0.6910049,0.5882339,356.0451,347.123,29.05432
08:49:07.4239 PM,0.04667085,0.690826,0.5875996,356.0665,347.1663,28.88297
08:49:07.4344 PM,0.04811329,0.6905069,0.5866097,356.1346,347.1954,28.63302
08:49:07.4458 PM,0.04936978,0.6903718,0.5860443,356.2289,347.202,28.36457
08:49:07.4568 PM,0.05076987,0.6901765,0.5849416,356.3891,347.1706,27.91376
08:49:07.4671 PM,0.05231541,0.6897167,0.5834068,356.5518,347.1156,27.45594
08:49:07.4785 PM,0.05391055,0.6890827,0.5815153,356.7115,346.9555,26.99707
08:49:07.4899 PM,0.05558243,0.6883671,0.5789263,356.8521,346.6707,26.69368
08:49:07.5015 PM,0.05726367,0.6877543,0.5768131,356.958,346.3629,26.43098
08:49:07.5120 PM,0.05892435,0.6868758,0.5734618,357.0424,345.8029,26.22805
08:49:07.5234 PM,0.06063572,0.6859192,0.56943,357.0351,344.9603,26.2788
08:49:07.5349 PM,0.06237283,0.6850603,0.5658611,357.058,344.2924,26.27435
08:49:07.5453 PM,0.06416312,0.6839318,0.5611802,357.0366,343.3418,26.4789
08:49:07.5568 PM,0.06615412,0.6827082,0.5558859,357.0324,342.3561,26.76908
08:49:07.5678 PM,0.06833225,0.6812804,0.5502486,357.0942,341.3344,27.03138
08:49:07.5788 PM,0.07059142,0.6798496,0.5447696,357.2015,340.4221,27.078
08:49:07.5899 PM,0.0731622,0.6777623,0.5385706,357.4737,339.3752,27.07117
08:49:07.6012 PM,0.0758861,0.6753485,0.5324285,357.8341,338.2599,27.00884
08:49:07.6127 PM,0.07856545,0.6728336,0.526036,358.1905,337.0756,27.05141
08:49:07.6237 PM,0.08161893,0.6695969,0.5187865,358.6347,335.5579,27.57452
08:49:07.6342 PM,0.08461338,0.6667025,0.5117457,358.9386,334.1815,28.13586
08:49:07.6457 PM,0.08800533,0.6635671,0.5042896,359.2097,332.7036,28.87597
08:49:07.6562 PM,0.09164518,0.6605632,0.4966774,359.4974,331.3412,29.34027
08:49:07.6677 PM,0.09608054,0.6572702,0.48891,359.8529,330.087,29.82826
08:49:07.6788 PM,0.1005214,0.6542296,0.481759,0.1924742,329.0474,30.27799
08:49:07.6908 PM,0.1049688,0.6509615,0.474411,0.5251209,327.976,30.68686
08:49:07.7022 PM,0.1098188,0.6477348,0.467304,0.8177047,326.9743,30.92202
08:49:07.7137 PM,0.1148318,0.6441234,0.4599227,1.141949,326.0261,30.96998
08:49:07.7258 PM,0.1199544,0.6403117,0.4532511,1.556685,325.239,30.80079
08:49:07.7373 PM,0.1255362,0.6361382,0.4466283,2.104992,324.5649,30.70194
08:49:07.7487 PM,0.1310456,0.6319113,0.4404813,2.753815,323.9804,30.82333
08:49:07.7597 PM,0.1366943,0.6277627,0.4345541,3.369291,323.5134,30.91093
08:49:07.7718 PM,0.1424255,0.623705,0.4290637,3.971468,323.193,30.69946
08:49:07.7833 PM,0.1481874,0.6197741,0.4236732,4.571979,322.8884,30.42231
08:49:07.7938 PM,0.1541735,0.6157834,0.4186876,5.139856,322.791,30.07849
08:49:07.8058 PM,0.16017,0.611699,0.4138174,5.63498,322.8015,29.97185
08:49:07.8168 PM,0.1661474,0.6078252,0.4094105,6.0945,322.9331,29.88203
08:49:07.8290 PM,0.1720568,0.603964,0.4049512,6.604701,323.0233,29.8241
08:49:07.8395 PM,0.1777301,0.599967,0.4010234,7.247773,323.1472,30.11125
