Time, X, Y, Z, Pitch, Yaw, Roll
08:51:04.3932 PM,0.0621433,1.17363,0.6627364,0.321363,359.1338,348.5341
08:51:04.4023 PM,0.06206268,1.173695,0.6626269,0.3196407,359.1366,348.4583
08:51:04.4104 PM,0.0620321,1.173734,0.6628163,0.3130958,359.1278,348.414
08:51:04.4183 PM,0.06192636,1.173738,0.6627759,0.3149396,359.1408,348.4603
08:51:04.4273 PM,0.06183413,1.173635,0.6625211,0.3232491,359.125,348.5403
08:51:04.4393 PM,0.06170478,1.173536,0.6626178,0.3273192,359.075,348.6941
08:51:04.4504 PM,0.06159228,1.173551,0.6624624,0.3170851,359.0862,348.741
08:51:04.4610 PM,0.06187233,1.173416,0.6625925,0.3542145,359.1438,348.5945
08:51:04.4727 PM,0.06211692,1.173302,0.6626214,0.4043334,359.1824,348.4276
08:51:04.4832 PM,0.06224507,1.173191,0.6626725,0.4159967,359.2169,348.3322
08:51:04.4947 PM,0.06240192,1.173198,0.6628064,0.4284997,359.3018,348.2964
08:51:04.5055 PM,0.06265682,1.173146,0.6628007,0.427279,359.3699,348.3051
08:51:04.5148 PM,0.06270477,1.173078,0.6627061,0.4218418,359.4188,348.4373
08:51:04.5263 PM,0.06270421,1.173032,0.6627219,0.4010274,359.4861,348.6404
08:51:04.5374 PM,0.06297228,1.172985,0.6625553,0.373075,359.5344,348.7576
08:51:04.5489 PM,0.06303987,1.172936,0.6623853,0.3854907,359.5694,348.8156
08:51:04.5591 PM,0.06308612,1.172734,0.662477,0.4218355,359.5714,348.8034
08:51:04.5712 PM,0.06308168,1.172853,0.6631515,0.4650271,359.5824,348.7551
08:51:04.5822 PM,0.06308886,1.172814,0.663061,0.4597257,359.5776,348.7599
08:51:04.5927 PM,0.06310216,1.172909,0.6634822,0.4678054,359.533,348.7162
08:51:04.6042 PM,0.06322241,1.172941,0.6641091,0.4858427,359.5334,348.6782
08:51:04.6152 PM,0.06331572,1.172954,0.6640679,0.4643555,359.5168,348.6244
08:51:04.6272 PM,0.06331557,1.17299,0.6639342,0.4074809,359.5099,348.607
08:51:04.6372 PM,0.06344965,1.173327,0.6644014,0.341873,359.5355,348.6267
08:51:04.6484 PM,0.06349519,1.173277,0.6646346,0.2677516,359.5717,348.6758
08:51:04.6606 PM,0.06365329,1.173379,0.6644723,0.164773,359.6173,348.7395
08:51:04.6701 PM,0.06385449,1.17341,0.6646068,0.03969949,359.7129,348.833
08:51:04.6822 PM,0.06394824,1.173205,0.6636792,359.8868,359.8076,349.0091
08:51:04.6933 PM,0.06411028,1.173218,0.6634243,359.7454,359.9063,349.2185
08:51:04.7038 PM,0.06428894,1.173089,0.6632632,359.6089,359.9602,349.3466
08:51:04.7154 PM,0.06443739,1.173004,0.6628094,359.4189,359.9394,349.4645
08:51:04.7261 PM,0.06452799,1.172789,0.662484,359.2314,359.8971,349.4842
08:51:04.7371 PM,0.06450477,1.172751,0.661826,358.9943,359.8333,349.5122
08:51:04.7481 PM,0.06443939,1.172485,0.6612278,358.743,359.77,349.6049
08:51:04.7591 PM,0.0639509,1.172229,0.660619,358.4166,359.6281,349.8673
08:51:04.7701 PM,0.06374803,1.171607,0.6597264,358.0769,359.4195,350.1649
08:51:04.7818 PM,0.06317735,1.171362,0.6587291,357.6768,359.1679,350.4831
08:51:04.7933 PM,0.06264177,1.171082,0.6583965,357.2686,358.9298,350.7576
08:51:04.8038 PM,0.06228498,1.170521,0.6576469,356.8307,358.6815,351.0587
08:51:04.8157 PM,0.06175518,1.169737,0.6568556,356.3041,358.3836,351.3081
08:51:04.8262 PM,0.06128201,1.168893,0.6562234,355.6829,358.1038,351.6527
08:51:04.8377 PM,0.06072718,1.167718,0.6554172,354.9633,357.6915,352.2643
08:51:04.8482 PM,0.06014624,1.166481,0.6546047,354.252,357.2084,353.0772
08:51:04.8605 PM,0.05913773,1.165252,0.6539432,353.4679,356.4443,354.8325
08:51:04.8700 PM,0.05799291,1.163094,0.6531624,352.8496,355.7506,356.8709
08:51:04.8821 PM,0.05720022,1.160144,0.6515048,352.3738,355.147,358.7497
08:51:04.8925 PM,0.05650684,1.157336,0.6510787,351.9336,354.572,0.3441047
08:51:04.9040 PM,0.05588353,1.153217,0.6504041,351.6101,354.1476,1.795925
08:51:04.9156 PM,0.0554277,1.149507,0.6502347,351.2074,353.6704,3.19702
08:51:04.9265 PM,0.05523518,1.144444,0.6484902,350.7534,353.1784,4.59729
08:51:04.9380 PM,0.0551073,1.1398,0.6485656,350.011,352.5843,5.665322
08:51:04.9489 PM,0.05529386,1.134394,0.6492736,348.8109,351.7896,5.989976
08:51:04.9593 PM,0.0555591,1.128992,0.6507581,347.8015,350.9774,6.826865
08:51:04.9712 PM,0.05548963,1.123266,0.6521378,346.7414,349.981,8.269677
08:51:04.9832 PM,0.05534291,1.117685,0.6541666,345.785,348.9597,10.05743
08:51:04.9942 PM,0.05534267,1.111093,0.6560526,344.62,347.8667,12.53032
08:51:05.0062 PM,0.05561817,1.104225,0.65879,343.4818,346.8635,15.26869
08:51:05.0172 PM,0.05551133,1.096944,0.6611755,342.4731,345.8625,17.97297
08:51:05.0290 PM,0.05594459,1.088139,0.663795,341.4847,344.8353,21.73015
08:51:05.0400 PM,0.05578017,1.079656,0.6663568,340.6772,343.7388,25.09504
08:51:05.0515 PM,0.05603856,1.070039,0.6686829,340.2835,342.7621,28.77416
08:51:05.0633 PM,0.05605131,1.059391,0.671085,340.3089,341.8636,32.50638
08:51:05.0741 PM,0.05661079,1.048215,0.674312,340.7196,341.0105,36.04581
08:51:05.0852 PM,0.05746827,1.036137,0.6775692,341.2693,340.1266,39.54152
08:51:05.0978 PM,0.05841568,1.023525,0.6815491,342.0665,339.2282,43.08941
08:51:05.1083 PM,0.05956548,1.010694,0.6853019,342.7791,338.3093,46.62596
08:51:05.1194 PM,0.06023538,0.9968838,0.6894102,343.6013,337.2765,50.27297
08:51:05.1313 PM,0.06108409,0.9826838,0.6937448,344.4476,336.184,53.86024
08:51:05.1423 PM,0.06219748,0.9680986,0.6974958,345.3222,335.0612,57.34837
08:51:05.1533 PM,0.06368032,0.953714,0.7011195,346.211,333.979,60.73291
08:51:05.1636 PM,0.06525138,0.9379396,0.704073,347.2237,332.6138,63.85369
08:51:05.1752 PM,0.06671217,0.9225145,0.7075459,348.2606,331.4734,66.91231
08:51:05.1867 PM,0.06848651,0.906419,0.7101127,349.5372,330.2654,69.73124
08:51:05.1982 PM,0.07043576,0.8902766,0.712697,350.9813,329.2234,72.35585
08:51:05.2082 PM,0.07255328,0.8740375,0.7154458,352.5157,328.3364,74.80794
08:51:05.2202 PM,0.07461506,0.8566232,0.7185793,354.3535,327.6417,77.154
08:51:05.2312 PM,0.07664123,0.8395419,0.7216032,356.0449,327.033,79.82397
08:51:05.2422 PM,0.07896388,0.8223299,0.7244778,357.9344,326.5569,82.59283
08:51:05.3467 PM,0.08174661,0.8051184,0.7264373,359.8946,325.9496,85.39445
08:51:05.3682 PM,0.08442059,0.7877359,0.7283368,1.9414,325.2365,88.08383
08:51:05.3753 PM,0.1076592,0.6339601,0.717382,22.64804,316.4193,104.4423
08:51:05.3828 PM,0.1098831,0.6176428,0.7143726,25.10476,315.3264,104.9008
08:51:05.3913 PM,0.1121841,0.6016998,0.7108998,27.55658,314.1393,105.1668
08:51:05.3983 PM,0.1145873,0.5862391,0.7075995,30.07092,312.9665,105.663
08:51:05.4059 PM,0.1164934,0.571702,0.7035412,32.71058,311.5276,105.9154
08:51:05.4146 PM,0.1185934,0.5571153,0.6986998,35.39727,309.993,106.0343
08:51:05.4264 PM,0.1213348,0.5426244,0.6940511,38.021,308.4308,106.0218
08:51:05.4379 PM,0.1234955,0.528896,0.6891438,40.60635,306.7864,105.8227
08:51:05.4474 PM,0.1265474,0.5152972,0.6844915,43.15383,305.1656,105.6898
08:51:05.4590 PM,0.1294059,0.5029736,0.6805174,45.37139,303.9697,106.1771
08:51:05.4703 PM,0.1326025,0.4905905,0.6765544,47.57418,302.7983,106.6781
08:51:05.4813 PM,0.1356145,0.4795064,0.6733954,49.47826,301.889,107.2041
08:51:05.4923 PM,0.138651,0.4693503,0.6702386,51.09559,300.9198,107.155
08:51:05.5043 PM,0.1412482,0.4597058,0.6677713,52.37851,300.3154,106.786
08:51:05.5147 PM,0.1428109,0.4505807,0.6662269,53.35949,300.1777,106.2203
08:51:05.5262 PM,0.1446631,0.4414626,0.6647284,54.30979,300.1589,105.7869
08:51:05.5371 PM,0.1462584,0.4334995,0.6643575,54.61468,300.9207,105.2613
08:51:05.5482 PM,0.147595,0.4255043,0.6643212,54.95423,301.839,105.1769
08:51:05.5590 PM,0.1494148,0.4179561,0.6643107,55.35416,302.9578,105.5234
08:51:05.5702 PM,0.1509786,0.4100202,0.663952,56.03695,303.6697,105.8863
08:51:05.5812 PM,0.1529722,0.4027761,0.6633209,56.62641,304.4056,106.4915
