Time, X, Y, Z, Pitch, Yaw, Roll
12:23:57.3949 PM,0.01403978,1.580391,0.6034144,346.308,329.9768,180.0671
12:23:57.4040 PM,0.01369858,1.580401,0.6035454,346.2829,329.9384,180.1169
12:23:57.4115 PM,0.01338154,1.580434,0.6036224,346.2616,329.8905,180.1502
12:23:57.4210 PM,0.01301035,1.580476,0.6037064,346.2183,329.793,180.1482
12:23:57.4286 PM,0.0127582,1.580595,0.6035877,346.1834,329.7326,180.1462
12:23:57.4393 PM,0.01256824,1.580559,0.6038003,346.1035,329.6793,180.0432
12:23:57.4498 PM,0.01241523,1.58067,0.6032152,346.0479,329.6165,180.0217
12:23:57.4613 PM,0.01223028,1.580734,0.6031964,346.02,329.575,180.0227
12:23:57.4725 PM,0.01198044,1.580792,0.6033736,345.9979,329.5654,180.0178
12:23:57.4838 PM,0.01182881,1.580789,0.6034588,346.0068,329.5534,180.0266
12:23:57.4943 PM,0.01170927,1.580762,0.6036701,346.0254,329.5614,180.0931
12:23:57.5053 PM,0.01156268,1.58067,0.6041055,346.0435,329.5698,180.1032
12:23:57.5173 PM,0.01147589,1.580665,0.6040168,346.054,329.582,180.1012
12:23:57.5363 PM,0.01152185,1.580628,0.6042923,346.1046,329.6123,180.1254
12:23:57.5474 PM,0.01168576,1.580552,0.6044774,346.1711,329.6895,180.2315
12:23:57.5554 PM,0.01195106,1.580434,0.6047376,346.222,329.7961,180.3272
12:23:57.5619 PM,0.01209787,1.580348,0.6048603,346.2596,329.8689,180.3274
12:23:57.5724 PM,0.01220384,1.580297,0.6048856,346.2469,329.9012,180.2383
12:23:57.5834 PM,0.01225191,1.580404,0.6048723,346.1673,329.9228,180.1088
12:23:57.5944 PM,0.01227063,1.580561,0.6051368,346.097,329.933,179.9556
12:23:57.6054 PM,0.01227567,1.580777,0.6049728,345.9848,329.9358,179.8318
12:23:57.6165 PM,0.01224878,1.580884,0.6049856,345.9141,329.9484,179.7709
12:23:57.6275 PM,0.0121074,1.580958,0.6049948,345.8514,329.9102,179.7691
12:23:57.6391 PM,0.01192272,1.580795,0.6049932,345.8478,329.838,179.7927
12:23:57.6496 PM,0.01167157,1.580711,0.6046968,345.908,329.7026,179.921
12:23:57.6611 PM,0.01139528,1.580621,0.6048344,345.9332,329.6099,179.974
12:23:57.6719 PM,0.01101089,1.580461,0.6049668,345.9377,329.4826,180.0215
12:23:57.6834 PM,0.01085907,1.580438,0.6049407,345.87,329.3972,180.0602
12:23:57.6944 PM,0.01072696,1.580428,0.6047312,345.7884,329.3292,180.0483
12:23:57.7054 PM,0.0104121,1.580409,0.6044811,345.6644,329.2779,179.8966
12:23:57.7165 PM,0.01022908,1.580345,0.6042979,345.5619,329.2091,179.7472
12:23:57.7271 PM,0.010093,1.580133,0.6040807,345.4041,329.1619,179.5541
12:23:57.7391 PM,0.009808302,1.580139,0.6039709,345.2232,329.0634,179.2999
12:23:57.7499 PM,0.009549409,1.580009,0.6032411,345.0171,328.8958,178.9081
12:23:57.7614 PM,0.009305716,1.579921,0.6023343,344.8111,328.7054,178.5908
12:23:57.7724 PM,0.008438796,1.579914,0.6011781,344.3652,328.3258,177.8554
12:23:57.7828 PM,0.007712454,1.579976,0.6000862,343.8861,327.9947,177.168
12:23:57.7943 PM,0.006256968,1.5803,0.5983427,343.0554,327.4191,175.9791
12:23:57.8054 PM,0.004148215,1.580881,0.5964061,342.0222,326.709,174.5049
12:23:57.8163 PM,0.002143264,1.581336,0.5941132,340.9606,325.9821,173.0291
12:23:57.8273 PM,-0.001195252,1.581888,0.5913711,339.4608,324.847,171.1198
12:23:57.8384 PM,-0.003826827,1.582221,0.5881023,338.1966,323.8172,169.5794
12:23:57.8494 PM,-0.00699541,1.582166,0.5843583,336.7484,322.5379,168.0527
12:23:57.8609 PM,-0.009967715,1.582077,0.58034,335.3667,321.347,166.7178
12:23:57.8725 PM,-0.01326236,1.581122,0.5750467,333.9632,320.0001,165.8129
12:23:57.8835 PM,-0.01601145,1.580369,0.5703592,332.583,318.8049,164.6956
12:23:57.8940 PM,-0.01940647,1.578478,0.5646206,331.1113,317.3181,163.408
12:23:57.9061 PM,-0.02235994,1.576964,0.5589263,329.6015,315.9334,161.9908
12:23:57.9174 PM,-0.02586254,1.573886,0.5522213,327.9552,314.3611,160.176
12:23:57.9284 PM,-0.02847058,1.571394,0.5464416,326.4178,313.0888,158.5242
12:23:57.9391 PM,-0.03113866,1.567769,0.5395367,324.9318,311.8594,156.4898
12:23:57.9506 PM,-0.03381592,1.563564,0.5325069,323.6033,310.6709,154.3208
12:23:57.9620 PM,-0.03615868,1.55878,0.5248115,322.4775,309.598,152.2958
12:23:57.9725 PM,-0.03817126,1.553247,0.5168635,321.4616,308.4957,150.2815
12:23:57.9845 PM,-0.0397402,1.547906,0.5088942,320.3098,307.4037,148.4283
12:23:57.9955 PM,-0.04077086,1.541809,0.5006496,319.1598,306.3436,146.8979
12:23:58.0073 PM,-0.04142949,1.535377,0.4923389,317.9411,305.4232,145.6855
12:23:58.0187 PM,-0.04167736,1.528133,0.4841328,316.8718,304.668,144.2989
12:23:58.0296 PM,-0.04186037,1.520238,0.4755975,316.0931,303.956,142.9608
12:23:58.0416 PM,-0.04147375,1.51146,0.4665407,315.5816,303.2939,141.6918
12:23:58.0531 PM,-0.04123336,1.502695,0.4577122,315.1277,302.5754,140.3545
12:23:58.0636 PM,-0.04018566,1.492959,0.4483486,314.6614,301.8067,138.9659
12:23:58.0756 PM,-0.03859305,1.483275,0.4387684,313.8863,301.2331,137.4074
12:23:58.0873 PM,-0.03603497,1.473949,0.4291921,312.5804,300.9228,135.3445
12:23:58.0978 PM,-0.03349563,1.464819,0.4197628,311.2386,300.7506,133.0681
12:23:58.1094 PM,-0.02954352,1.454926,0.4103457,309.5531,301.1243,129.7278
12:23:58.1211 PM,-0.02570322,1.445041,0.4008605,308.0722,301.2479,126.4281
12:23:58.1327 PM,-0.02161533,1.434989,0.3907027,306.7071,301.3832,123.0869
